Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2020,3,5986,1228,2890,25245,22850,9905,1460,15833,11274,2022,1018,1198,1844,2429,58111,53796,2887,31544,18243,2578,8789,6120,105754,18378,12274,21652,1187,18034,10298,5006,2983,1711,141451,140839,826,112056,160903,144814,143767,774,295,167374,164503
2020,4,16592,2592,10063,81313,70738,38512,2755,123226,87094,10260,7050,9818,18376,19701,306517,272313,11910,109191,65973,20439,23503,16007,450608,51690,40467,49652,2297,34894,19931,9684,15201,4896,569863,564904,6698,466459,603526,595669,588626,6278,2396,605371,604426
2020,5,85340,13334,51764,396525,359983,197944,14171,411680,306954,49572,23955,30218,73804,65970,1126937,1027803,42219,492791,365464,59239,226759,158095,1739489,176060,146928,568180,31118,472715,270070,131157,78974,44976,2559199,2542838,22098,1784864,2689953,2650697,2621104,20714,7906,2696510,2693582
2020,6,22148,2569,15684,100200,94628,58294,2261,68959,53425,8116,3688,4865,15417,11928,217034,202330,6461,114879,61014,8786,39744,27752,315073,26766,22614,103802,5557,84463,48270,23424,16886,8500,475784,471748,5451,323722,540342,503531,491054,5109,1950,564466,554651
2020,7,2559,357,1659,13537,11162,6269,357,32080,22836,4349,2109,2427,3721,4628,70407,61656,2615,19801,31194,5229,19802,13804,115850,9627,8061,47258,2713,41204,23531,11438,4126,3458,171367,171046,434,117482,174359,173026,172584,407,155,175450,174993
2020,8,11541,1417,7976,52393,50603,31472,1302,21482,18991,1134,561,1389,9579,4818,85071,82714,2206,57096,7909,1408,5035,3508,102007,8155,7962,12116,684,10414,5953,2886,1253,908,116998,116832,224,102338,120126,117959,117626,210,80,122200,121203
2020,9,116884,20073,66325,547077,494099,261586,22288,566688,422410,57218,31037,42399,110637,93728,1563224,1426650,61605,686612,419897,81612,223802,155420,2400472,286113,225616,550501,29210,443709,253485,123117,95013,45731,3313136,3289419,32034,2483262,3470044,3437778,3402872,30027,11461,3475252,3472950
2020,10,67489,8907,45073,309139,287263,169602,8603,246725,184548,20208,12585,18665,52264,43162,745808,686951,25301,366767,128053,35171,60857,41918,994839,92691,83865,126486,7101,107811,61568,29929,14241,9627,1162300,1160080,2998,1004314,1211074,1177241,1170700,2811,1072,1230040,1222020
2020,11,5556,2012,481,36402,24652,5852,2741,140051,98515,15235,8715,10995,17733,20675,292082,252764,13160,67382,144916,23495,54538,37778,673151,124775,62466,186804,6884,104594,59763,29016,91725,22437,1310263,1276919,45038,772533,1579261,1496189,1436427,42217,16113,1592702,1586873
2020,12,5968,1052,3318,30295,26021,13674,1180,51016,36706,4710,2907,3977,8317,8126,122033,108487,4828,41559,31247,8094,14484,9984,182008,19604,15978,32289,1708,25930,14807,7199,5693,2697,236052,234610,1947,186859,257842,243994,241508,1825,696,266608,262680
2021,1,246,12,214,1613,1186,794,0,6930,4988,1252,503,498,644,914,13469,11631,455,2741,12736,1098,6873,4810,41019,7149,2737,21451,988,15010,8573,4166,6652,2125,92887,90708,2942,47846,114197,104229,101130,2758,1052,119365,117148
2021,2,345,94,107,2096,1767,851,121,4105,3134,225,180,315,1093,731,9121,8202,379,2965,1704,549,231,148,14676,2288,1466,191,0,0,0,0,233,39,16681,16587,126,15530,42146,17767,17034,118,45,64116,55039
2021,3,259,17,214,1249,1233,885,7,725,683,129,29,37,319,142,2108,2068,18,1291,3199,23,966,679,12654,3500,1159,12069,147,2245,1285,621,11765,2128,80673,76035,6263,20789,157539,112184,98220,5871,2241,188336,174651
2021,4,6640,1784,2141,32153,25616,8124,2290,64243,44446,6984,4104,5103,6847,9415,155193,136453,7497,49379,45998,11198,23776,16444,237979,27589,24661,58219,2939,44702,25561,12388,12929,5168,345191,341456,5044,245009,389851,364486,359322,4728,1804,408696,400311
2021,5,6103,1635,1980,42498,25141,6733,2097,216786,146969,24178,14396,17470,18002,30633,444242,378153,18996,88296,196768,39493,80221,55438,877554,129628,73874,330767,9806,148912,85052,41331,209361,45195,2183335,2104332,106710,1029079,2804963,2599759,2482260,100027,38178,2911642,2867511
2021,6,10784,2282,5031,44355,40767,17211,2741,15727,11295,1529,912,1206,2275,2686,81592,77396,4452,53784,9641,2507,5047,3487,109034,16387,16126,10749,615,9355,5346,2594,961,788,121628,121545,112,109272,123438,122191,121942,105,40,124007,123762
2021,7,4269,1459,588,23824,17816,4478,1968,69108,50324,10496,4581,5061,9060,9746,147953,130172,6858,39656,84976,10625,53509,37395,294681,37637,25473,137280,7560,114963,65727,31866,18121,10748,492986,489438,4792,310003,612324,515636,506411,4492,1714,702951,664001
2021,8,4660,1105,1873,22761,18545,7154,1374,47732,34520,8195,3366,3445,5031,6478,109155,96649,4811,33871,63229,7473,44141,30882,200762,19779,16325,112723,6320,96047,54885,26640,12741,8580,347232,345230,2704,206202,374426,359962,354808,2535,967,383977,379929
2021,9,200070,43300,90949,862840,789892,346340,52363,442741,337972,32652,20958,33093,107227,80581,1767458,1668284,89771,1054628,216308,59263,91352,62752,2441579,382365,350542,198233,10239,155645,88962,43158,39569,17084,2804207,2793386,14615,2482289,2898417,2864928,2845149,13700,5229,2914955,2907371
2021,10,17727,4632,6049,88010,72708,27185,5904,160866,116882,20669,10034,12050,23521,23964,382565,340929,17673,128324,163900,24880,94036,65553,694501,93693,66506,255533,12884,195770,111867,54304,57294,22758,1181927,1165307,22449,739903,1418399,1280095,1244814,21043,8031,1522023,1477097
2021,11,341,71,160,3118,2396,1526,85,12498,9585,1879,755,872,2432,1881,23326,20569,790,5025,16313,1647,10309,7215,51100,6355,3636,33976,1482,22564,12909,6249,12104,3545,136942,132823,5563,58844,186195,160950,152526,5214,1990,201894,194811
2021,12,352,139,0,10769,4122,1635,193,98132,68753,12888,6539,7575,10190,13763,184149,156339,7135,28317,123244,16618,55468,38616,475020,82829,35086,157508,7473,113465,64795,31501,44631,15118,849145,834942,19184,536600,941232,921215,902885,17982,6863,948692,945067
2022,1,1582,563,160,6412,5655,890,765,1300,1174,50,27,84,649,285,10903,10783,983,8401,2336,71,198,138,25861,8127,5402,638,26,394,225,109,265,71,30118,30024,126,28488,35665,30627,30471,118,45,37836,36816
2022,2,2928,376,1980,13388,11710,6506,357,21040,14962,3880,1568,1518,1533,2779,51188,45434,1872,17814,32950,3438,21185,14826,107285,12817,7340,55004,3043,46227,26408,12827,7043,4284,186265,184937,1793,113894,213498,195712,191290,1681,641,223753,219148
2022,3,12347,1058,9689,65472,57224,37962,665,126926,92313,15475,7756,9538,19150,19426,282694,249929,8952,87242,123537,19579,67680,47136,509357,56831,33282,184644,9164,139225,79544,38627,44291,16783,879117,865879,17880,547275,1020312,952546,929206,16760,6397,1059390,1042883
2022,4,18864,1458,15202,94745,83039,54667,765,167515,117621,17677,10358,13149,20614,25600,391691,344462,12662,125641,128376,28223,60520,41865,635837,66457,43140,150667,7499,113907,65067,31610,35747,13650,938890,928256,14363,669811,1025062,994205,979126,13463,5138,1035107,1030756
2022,5,118400,18067,72909,543009,499438,278491,18974,461150,345280,41862,24200,34616,95444,78974,1369146,1259463,50813,657757,304033,65543,147026,101786,2027040,240268,186682,344125,18416,279745,159818,77620,56319,28228,2596534,2583016,18259,2091006,2739414,2672770,2647683,17115,6532,2777747,2761468
2022,6,36398,5081,23607,167594,153772,88363,5081,162395,121577,20890,9615,11769,28664,25913,452564,413926,15905,204010,165781,23089,100931,70455,749954,83116,59069,256354,14063,213694,122111,59274,35102,20227,1127445,1120287,9669,780341,1177187,1165282,1154531,9063,3459,1182084,1179650
2022,7,85218,11950,55137,406053,373036,219471,11981,412511,314328,43285,21892,30106,89901,69672,1112496,1019555,37957,493042,313241,55538,187074,130250,1643254,153550,127838,469976,25239,383485,219122,106380,75067,38332,2369804,2352126,23878,1687337,2499491,2464283,2436694,22383,8543,2514659,2508401
2022,8,7002,1906,2194,31438,27232,9208,2454,31286,22801,2921,1746,2410,5536,5048,93441,85410,5047,42505,26623,4799,9611,6640,173108,32890,21748,31187,1170,17773,10151,4933,14909,3699,278155,272760,7286,190122,332292,306968,298568,6830,2607,350118,342485
2022,9,11087,2127,5727,54379,46510,22632,2469,87484,62410,8801,5191,6818,12808,13604,214714,190979,8958,75117,58266,14183,29756,20575,319225,33295,28794,68288,3667,55733,31849,15458,10892,5567,425163,422600,3461,326062,456768,444471,434859,3244,1238,458989,457476
2022,10,3946,334,3104,18351,17847,12152,207,9444,8052,597,307,632,3669,2000,32107,30789,585,19680,4107,787,2524,1756,38714,2051,1966,6641,338,5137,2935,1425,1424,584,50491,50087,546,39280,53936,52817,52022,512,195,54482,54246
2022,11,0,0,0,78,13,0,0,1040,745,209,79,73,74,128,1868,1588,69,250,1862,167,1195,837,5082,698,340,3364,173,2636,1506,730,678,290,11140,10954,252,5645,27455,12900,11847,236,90,39233,34005
2022,12,1932,469,749,12178,8657,3506,586,43599,30133,4078,2672,3515,5172,6538,92133,79386,3890,21467,26137,7616,10797,7400,141258,15053,12039,27493,1170,17811,10189,4933,10374,2936,214013,210434,4834,148322,292926,237882,227556,4531,1729,334478,316957
2023,1,5660,887,3425,23828,22101,11481,944,12661,8904,1505,811,971,1333,2007,49558,46002,2057,28372,15009,2125,5955,4137,92452,16086,9397,19390,780,11848,6767,3288,8238,2180,152572,149657,3937,102281,198970,167459,163603,3691,1408,222797,212896
2023,2,139,34,53,962,614,221,42,4512,3119,555,300,354,428,636,9169,7850,380,1878,4871,787,2187,1519,20495,3396,1720,5061,286,4343,2480,1205,531,380,28257,28184,98,22099,30837,28622,28531,91,35,31983,31486
2023,3,9448,1731,5085,40512,36652,17342,1975,29184,20193,2645,1770,2338,3348,4645,99902,91392,4569,50674,16551,5085,6582,4500,138574,17409,15754,18267,684,10466,6005,2886,8665,2154,195207,192074,4231,143919,258791,216194,207062,3966,1514,288372,275844
