Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
1856,3,4296,240,3693,19326,18370,12770,28,14501,10280,1142,813,1146,2145,2474,44642,40647,1026,21849,6518,2387,2298,1554,56330,3761,3474,6153,199,3028,1729,840,3561,802,78242,76914,1793,58203,88759,84980,83266,1681,641,91032,90013
1856,4,74616,8362,53584,309711,298356,179120,7150,78434,57793,9936,4751,5605,10455,14542,467284,447745,13745,339579,74541,11676,46021,32095,612846,56038,49698,130714,6338,96306,55031,26713,34273,12219,879357,868743,14335,631867,974574,936921,919514,13437,5128,999698,989370
1856,5,66670,18841,19164,275094,241120,66999,24463,172202,123743,26118,11649,12691,19094,24838,661843,615972,41825,364412,212296,27411,130361,91063,1134077,196084,163702,356392,18320,278364,159058,77218,73022,30940,1775676,1755425,27353,1188838,1923319,1883968,1852302,25640,9786,1936844,1931153
1856,6,70144,9472,46304,301112,282348,159701,9283,171900,126819,24609,10892,12364,24261,27385,622137,579463,22136,350510,190032,25501,123765,86469,947009,97164,80292,324794,17427,264787,151297,73454,52180,26526,1450314,1437968,16675,977370,1570617,1522759,1497027,15631,5966,1590413,1582168
1856,7,10235,2276,4496,46392,40820,17406,2777,48261,34964,4897,2793,3704,7830,7684,138782,126196,6577,61059,32989,7521,17617,12205,204226,25451,22982,40744,2228,33927,19416,9391,5631,3216,263082,261920,1569,207675,300990,274664,267479,1471,561,320786,311494
1856,8,5228,1288,1980,29133,22828,9459,1617,81014,59360,13125,5463,5838,10479,11337,171135,150637,7095,45755,105316,12249,69882,48880,335409,35958,24864,189677,9979,151721,86732,42062,34248,15924,648947,640128,11911,356470,770873,704295,682313,11165,4261,818265,798252
1856,9,2542,181,2087,11423,11069,7585,78,7362,6096,1728,490,422,1554,1134,22292,21093,395,12355,14741,716,11773,8271,40507,2093,1422,31754,1768,26895,15377,7455,3798,2440,82570,81916,882,41936,100991,87205,85043,827,315,121766,108234
1856,10,233367,55398,93733,946215,863243,319370,68854,304208,225315,48996,20114,21371,39351,47695,1708425,1633745,104226,1164207,400411,44626,264025,184722,2663388,455921,406452,704764,37812,574205,327971,159369,113656,57627,3769825,3742861,36420,2741802,4010610,3922881,3871848,34139,13030,4051426,4034759
1856,11,1192,345,321,9726,5322,1373,450,58203,40136,7517,3949,4558,5098,8070,115446,98345,4801,21347,55001,10219,30843,21446,209179,23495,16651,71861,4092,62257,35606,17248,6799,5311,300192,299476,966,215967,328552,304393,302901,906,345,353103,342478
1856,12,2590,687,856,11949,9634,2904,880,22125,15413,3233,1545,1689,1847,3032,54396,48043,2671,18049,29756,3796,14981,10448,123577,21960,12218,39121,2063,31331,17893,8697,7010,3280,194786,192991,2424,134703,222300,204006,201577,2272,867,236426,230089
1857,1,1354,367,428,6545,5556,2042,472,9208,6760,885,511,704,1698,1478,23733,21416,1162,9148,9548,1384,3113,2155,53963,11316,5936,7338,390,5923,3382,1644,1255,608,70274,69963,420,59261,83877,71881,71452,394,150,95572,90058
1857,2,352,139,0,2011,1261,0,193,11117,8542,3565,1005,643,649,1119,20384,17947,844,3990,35083,1456,24344,17102,80003,12215,5049,75861,3658,55562,31734,15421,20315,7143,240168,233829,8562,94716,296296,272796,264152,8025,3063,298862,297623
1857,3,36504,13623,2141,162203,128986,12394,18652,240086,169889,32414,15913,18313,26817,33912,650214,583765,39693,249616,246181,39708,145490,101389,1142308,179831,149037,368489,19855,301568,172268,83686,57692,29926,1716248,1702885,18049,1186192,1889049,1794690,1766808,16918,6457,1939098,1917741
1857,4,30821,8318,9849,147128,117343,36082,10685,294116,205008,38089,19657,22797,28811,41679,707303,622953,34214,225607,304041,50405,160226,111482,1333093,197185,133281,417647,21433,325607,186031,90337,86345,36351,2111824,2087765,32496,1420811,2294020,2239468,2202855,30461,11626,2305918,2300393
1857,5,153071,26364,86667,693575,633599,330637,29309,566549,420879,48099,29620,43071,114770,97084,1739415,1601523,70672,851476,317097,82400,148608,102453,2421511,278553,245567,347003,17566,266720,152327,74038,76659,30784,3072088,3050011,29820,2476808,3274740,3194104,3155622,27952,10668,3310174,3294861
1857,6,7088,965,4657,32312,29706,17116,951,30773,23048,4452,1908,2193,5035,4778,86245,78933,2997,39179,33803,4369,23096,16146,136629,11788,9912,57647,3277,49770,28427,13813,5671,4292,207506,206842,896,139024,214048,211458,210018,840,320,214403,214239
1857,7,36268,6556,19753,153769,142605,69751,7436,69038,50507,5073,3582,5336,12932,12359,297665,280124,13606,183127,31444,10482,10540,7143,396560,55065,50022,16760,945,14349,8194,3983,1805,1266,421669,421410,350,401087,429103,423880,422650,328,125,432929,431242
1857,8,1637,309,856,9668,7971,4358,357,26584,20421,5249,1823,1764,4178,3672,53226,47392,1891,14143,42191,3486,32003,22441,105987,7158,5912,89483,4708,71513,40853,19843,16235,7525,250688,246497,5661,112388,293075,275108,266547,5306,2025,303332,298961
1857,9,3020,413,1980,15666,13392,7778,407,32523,23954,5302,2181,2325,4322,4631,71454,63342,2518,21664,41685,4847,28526,19957,132071,11672,8405,73767,4083,62026,35432,17212,9406,5741,234029,232266,2382,137146,253642,243571,240703,2233,852,260955,257802
1857,10,7447,1871,2730,35470,29533,10922,2361,60751,43993,9125,4045,4469,7546,8656,147576,131713,6873,51110,66240,9479,45828,32017,240872,22499,21991,120902,6450,98018,56010,27188,20131,9956,426344,421447,6614,247244,487028,458676,444872,6199,2366,498452,493504
1857,11,14220,3136,6316,65006,56625,24112,3814,87802,66232,17977,6312,5876,11152,11847,221811,201393,9811,87074,160198,12201,108834,76308,488462,63830,40755,365059,15988,243094,138976,67387,129203,38012,1401179,1357294,59275,565778,1740355,1635478,1567226,55563,21207,1791629,1770346
1857,12,35533,4865,23286,169445,145761,80312,4809,271868,185040,23421,16723,22241,28390,41670,679582,597390,26365,231906,133424,49115,46592,31504,935295,89593,81418,84824,3997,60761,34732,16846,24487,8189,1121098,1113255,10593,950818,1196029,1166147,1150775,9930,3790,1209702,1203671
1858,1,2354,806,321,10974,8703,1554,1087,19798,14184,2942,1334,1474,2265,2765,49088,43774,2671,16956,22251,3175,14439,10082,86700,11155,9351,34987,2020,30695,17539,8514,2810,2530,127245,127110,182,88399,133757,127937,127755,170,65,138440,136339
1858,2,3073,222,2515,15719,14555,10173,100,21023,16169,2660,1174,1490,4465,3437,49432,44837,1263,18789,29365,2745,13414,9372,121725,21053,8368,56592,1890,28699,16390,7966,31651,7248,327973,316229,15862,148436,416823,387598,372409,14869,5675,435567,427385
1858,3,13144,4935,695,74246,47994,2876,6763,270205,180168,22718,17063,22573,23721,39556,598175,512947,29550,143457,127992,50930,35771,23837,875810,106598,92545,42138,2210,33565,19167,9318,7786,3561,954910,952877,2746,889179,969875,965154,962604,2574,982,971850,971011
1858,4,16526,4813,4389,78035,61695,16100,6291,158474,111451,23513,10979,11989,14720,21766,379354,334842,18867,121080,178847,26599,111855,78054,677823,82448,66146,312843,15520,235796,134727,65414,75165,28448,1283453,1260971,30366,720681,1477442,1411000,1368518,28464,10864,1506344,1494171
1858,5,37568,6965,20020,177764,157836,79670,7980,235387,179373,41984,15558,16014,37746,34140,585129,532106,23080,230255,361578,31685,245026,171688,1154597,129192,88779,892125,35722,542712,310085,150562,382157,100651,3692510,3557038,182984,1365136,4640887,4407266,4205098,171524,65467,4735330,4696945
1858,6,6513,1098,3747,32550,30469,17806,1209,27665,23444,2211,1003,1854,10402,5416,75454,71458,2496,38027,15952,2387,10846,7573,101637,8899,8660,27631,1517,23038,13157,6395,3775,2180,140119,139351,1036,102744,151630,144607,143024,972,371,155862,154094
